admin_area_1,admin_area_2,year,indicator_id,indicator_common_id,indicator_type,survey_value,source,source_detail,survey_type
Somalia,NATIONAL,2023,Total population by sex,poptot,population_estimate,18358615,UNWPP,UNWPP,modeled
Somalia,NATIONAL,2024,Total population by sex,poptot,population_estimate,19009151,UNWPP,UNWPP,modeled
Somalia,NATIONAL,2025,Total population by sex,poptot,population_estimate,19654739,UNWPP,UNWPP,modeled
Tajikistan,NATIONAL,2020,Total population by sex,poptot,population_estimate,9749310.5,UNWPP,UNWPP,modeled
Tajikistan,NATIONAL,2021,Total population by sex,poptot,population_estimate,9966908.5,UNWPP,UNWPP,modeled
Tajikistan,NATIONAL,2022,Total population by sex,poptot,population_estimate,10182222,UNWPP,UNWPP,modeled
Tajikistan,NATIONAL,2023,Total population by sex,poptot,population_estimate,10389798.5,UNWPP,UNWPP,modeled
Tajikistan,NATIONAL,2024,Total population by sex,poptot,population_estimate,10590927.5,UNWPP,UNWPP,modeled
Tajikistan,NATIONAL,2025,Total population by sex,poptot,population_estimate,10786733.5,UNWPP,UNWPP,modeled
Uganda,NATIONAL,2020,Total population by sex,poptot,population_estimate,44457152.5,UNWPP,UNWPP,modeled
Uganda,NATIONAL,2021,Total population by sex,poptot,population_estimate,45910930,UNWPP,UNWPP,modeled
Uganda,NATIONAL,2022,Total population by sex,poptot,population_estimate,47312719.5,UNWPP,UNWPP,modeled
Uganda,NATIONAL,2023,Total population by sex,poptot,population_estimate,48656601.5,UNWPP,UNWPP,modeled
Uganda,NATIONAL,2024,Total population by sex,poptot,population_estimate,50015092.5,UNWPP,UNWPP,modeled
Uganda,NATIONAL,2025,Total population by sex,poptot,population_estimate,51384894,UNWPP,UNWPP,modeled
Zambia,NATIONAL,2020,Total population by sex,poptot,population_estimate,19059395,UNWPP,UNWPP,modeled
Zambia,NATIONAL,2021,Total population by sex,poptot,population_estimate,19603607.5,UNWPP,UNWPP,modeled
Zambia,NATIONAL,2022,Total population by sex,poptot,population_estimate,20152938,UNWPP,UNWPP,modeled
Zambia,NATIONAL,2023,Total population by sex,poptot,population_estimate,20723965,UNWPP,UNWPP,modeled
Zambia,NATIONAL,2024,Total population by sex,poptot,population_estimate,21314955.5,UNWPP,UNWPP,modeled
Zambia,NATIONAL,2025,Total population by sex,poptot,population_estimate,21913874,UNWPP,UNWPP,modeled
Afghanistan,NATIONAL,2020,Female population of reproductive age (15-49 years),womenrepage,population_estimate,9177565.5,UNWPP,UNWPP,modeled
Afghanistan,NATIONAL,2021,Female population of reproductive age (15-49 years),womenrepage,population_estimate,9457492.5,UNWPP,UNWPP,modeled
Afghanistan,NATIONAL,2022,Female population of reproductive age (15-49 years),womenrepage,population_estimate,9646635,UNWPP,UNWPP,modeled
Afghanistan,NATIONAL,2023,Female population of reproductive age (15-49 years),womenrepage,population_estimate,9898518,UNWPP,UNWPP,modeled
Afghanistan,NATIONAL,2024,Female population of reproductive age (15-49 years),womenrepage,population_estimate,10224675.5,UNWPP,UNWPP,modeled
Afghanistan,NATIONAL,2025,Female population of reproductive age (15-49 years),womenrepage,population_estimate,10551666,UNWPP,UNWPP,modeled
Bangladesh,NATIONAL,2020,Female population of reproductive age (15-49 years),womenrepage,population_estimate,46906519,UNWPP,UNWPP,modeled
Bangladesh,NATIONAL,2021,Female population of reproductive age (15-49 years),womenrepage,population_estimate,47518051.5,UNWPP,UNWPP,modeled
Bangladesh,NATIONAL,2022,Female population of reproductive age (15-49 years),womenrepage,population_estimate,48164508,UNWPP,UNWPP,modeled
Bangladesh,NATIONAL,2023,Female population of reproductive age (15-49 years),womenrepage,population_estimate,48809626.5,UNWPP,UNWPP,modeled
Bangladesh,NATIONAL,2024,Female population of reproductive age (15-49 years),womenrepage,population_estimate,49392738.5,UNWPP,UNWPP,modeled
Bangladesh,NATIONAL,2025,Female population of reproductive age (15-49 years),womenrepage,population_estimate,49932087.5,UNWPP,UNWPP,modeled
Cameroon,NATIONAL,2020,Female population of reproductive age (15-49 years),womenrepage,population_estimate,6332428,UNWPP,UNWPP,modeled
Cameroon,NATIONAL,2021,Female population of reproductive age (15-49 years),womenrepage,population_estimate,6526868,UNWPP,UNWPP,modeled
Cameroon,NATIONAL,2022,Female population of reproductive age (15-49 years),womenrepage,population_estimate,6727231.5,UNWPP,UNWPP,modeled
Cameroon,NATIONAL,2023,Female population of reproductive age (15-49 years),womenrepage,population_estimate,6935817.5,UNWPP,UNWPP,modeled
Cameroon,NATIONAL,2024,Female population of reproductive age (15-49 years),womenrepage,population_estimate,7148686.5,UNWPP,UNWPP,modeled
Cameroon,NATIONAL,2025,Female population of reproductive age (15-49 years),womenrepage,population_estimate,7363641,UNWPP,UNWPP,modeled
Chad,NATIONAL,2020,Female population of reproductive age (15-49 years),womenrepage,population_estimate,3801689.5,UNWPP,UNWPP,modeled
Chad,NATIONAL,2021,Female population of reproductive age (15-49 years),womenrepage,population_estimate,3955362,UNWPP,UNWPP,modeled
Chad,NATIONAL,2022,Female population of reproductive age (15-49 years),womenrepage,population_estimate,4113360.5,UNWPP,UNWPP,modeled
Chad,NATIONAL,2023,Female population of reproductive age (15-49 years),womenrepage,population_estimate,4362604,UNWPP,UNWPP,modeled
Chad,NATIONAL,2024,Female population of reproductive age (15-49 years),womenrepage,population_estimate,4643700,UNWPP,UNWPP,modeled
Chad,NATIONAL,2025,Female population of reproductive age (15-49 years),womenrepage,population_estimate,4805882,UNWPP,UNWPP,modeled
DRC,NATIONAL,2020,Female population of reproductive age (15-49 years),womenrepage,population_estimate,21330350.5,UNWPP,UNWPP,modeled
DRC,NATIONAL,2021,Female population of reproductive age (15-49 years),womenrepage,population_estimate,22035078,UNWPP,UNWPP,modeled
DRC,NATIONAL,2022,Female population of reproductive age (15-49 years),womenrepage,population_estimate,22772970,UNWPP,UNWPP,modeled
DRC,NATIONAL,2023,Female population of reproductive age (15-49 years),womenrepage,population_estimate,23560764,UNWPP,UNWPP,modeled
DRC,NATIONAL,2024,Female population of reproductive age (15-49 years),womenrepage,population_estimate,24386254.5,UNWPP,UNWPP,modeled
DRC,NATIONAL,2025,Female population of reproductive age (15-49 years),womenrepage,population_estimate,25246885,UNWPP,UNWPP,modeled
Ethiopia,NATIONAL,2020,Female population of reproductive age (15-49 years),womenrepage,population_estimate,29237828.5,UNWPP,UNWPP,modeled
Ethiopia,NATIONAL,2021,Female population of reproductive age (15-49 years),womenrepage,population_estimate,30200450,UNWPP,UNWPP,modeled
Ethiopia,NATIONAL,2022,Female population of reproductive age (15-49 years),womenrepage,population_estimate,31161492,UNWPP,UNWPP,modeled
Ethiopia,NATIONAL,2023,Female population of reproductive age (15-49 years),womenrepage,population_estimate,32128041,UNWPP,UNWPP,modeled
Ethiopia,NATIONAL,2024,Female population of reproductive age (15-49 years),womenrepage,population_estimate,33094739.5,UNWPP,UNWPP,modeled
Ethiopia,NATIONAL,2025,Female population of reproductive age (15-49 years),womenrepage,population_estimate,34057539,UNWPP,UNWPP,modeled
Ghana,NATIONAL,2020,Female population of reproductive age (15-49 years),womenrepage,population_estimate,8063003.5,UNWPP,UNWPP,modeled
Ghana,NATIONAL,2021,Female population of reproductive age (15-49 years),womenrepage,population_estimate,8248422.5,UNWPP,UNWPP,modeled
Ghana,NATIONAL,2022,Female population of reproductive age (15-49 years),womenrepage,population_estimate,8433385,UNWPP,UNWPP,modeled
Ghana,NATIONAL,2023,Female population of reproductive age (15-49 years),womenrepage,population_estimate,8617189,UNWPP,UNWPP,modeled
Ghana,NATIONAL,2024,Female population of reproductive age (15-49 years),womenrepage,population_estimate,8801913,UNWPP,UNWPP,modeled
Ghana,NATIONAL,2025,Female population of reproductive age (15-49 years),womenrepage,population_estimate,8990641,UNWPP,UNWPP,modeled
Guam,NATIONAL,2020,Female population of reproductive age (15-49 years),womenrepage,population_estimate,35937,UNWPP,UNWPP,modeled
Guam,NATIONAL,2021,Female population of reproductive age (15-49 years),womenrepage,population_estimate,35916,UNWPP,UNWPP,modeled
Guam,NATIONAL,2022,Female population of reproductive age (15-49 years),womenrepage,population_estimate,35860.5,UNWPP,UNWPP,modeled
Guam,NATIONAL,2023,Female population of reproductive age (15-49 years),womenrepage,population_estimate,35795.5,UNWPP,UNWPP,modeled
Guam,NATIONAL,2024,Female population of reproductive age (15-49 years),womenrepage,population_estimate,35807.5,UNWPP,UNWPP,modeled
Guam,NATIONAL,2025,Female population of reproductive age (15-49 years),womenrepage,population_estimate,35916,UNWPP,UNWPP,modeled
Guinea,NATIONAL,2020,Female population of reproductive age (15-49 years),womenrepage,population_estimate,3223423,UNWPP,UNWPP,modeled
Guinea,NATIONAL,2021,Female population of reproductive age (15-49 years),womenrepage,population_estimate,3318799.5,UNWPP,UNWPP,modeled
Guinea,NATIONAL,2022,Female population of reproductive age (15-49 years),womenrepage,population_estimate,3416969.5,UNWPP,UNWPP,modeled
Guinea,NATIONAL,2023,Female population of reproductive age (15-49 years),womenrepage,population_estimate,3518627,UNWPP,UNWPP,modeled
Guinea,NATIONAL,2024,Female population of reproductive age (15-49 years),womenrepage,population_estimate,3621792,UNWPP,UNWPP,modeled
Guinea,NATIONAL,2025,Female population of reproductive age (15-49 years),womenrepage,population_estimate,3725424.5,UNWPP,UNWPP,modeled
Haiti,NATIONAL,2020,Female population of reproductive age (15-49 years),womenrepage,population_estimate,3013487,UNWPP,UNWPP,modeled
Haiti,NATIONAL,2021,Female population of reproductive age (15-49 years),womenrepage,population_estimate,3058980,UNWPP,UNWPP,modeled
Haiti,NATIONAL,2022,Female population of reproductive age (15-49 years),womenrepage,population_estimate,3104032,UNWPP,UNWPP,modeled
Haiti,NATIONAL,2023,Female population of reproductive age (15-49 years),womenrepage,population_estimate,3149243.5,UNWPP,UNWPP,modeled
Haiti,NATIONAL,2024,Female population of reproductive age (15-49 years),womenrepage,population_estimate,3195065.5,UNWPP,UNWPP,modeled
Haiti,NATIONAL,2025,Female population of reproductive age (15-49 years),womenrepage,population_estimate,3241106.5,UNWPP,UNWPP,modeled
Kenya,NATIONAL,2020,Female population of reproductive age (15-49 years),womenrepage,population_estimate,13330381.5,UNWPP,UNWPP,modeled
Kenya,NATIONAL,2021,Female population of reproductive age (15-49 years),womenrepage,population_estimate,13700026.5,UNWPP,UNWPP,modeled
Kenya,NATIONAL,2022,Female population of reproductive age (15-49 years),womenrepage,population_estimate,14084146,UNWPP,UNWPP,modeled
Kenya,NATIONAL,2023,Female population of reproductive age (15-49 years),womenrepage,population_estimate,14493524,UNWPP,UNWPP,modeled
Kenya,NATIONAL,2024,Female population of reproductive age (15-49 years),womenrepage,population_estimate,14907712,UNWPP,UNWPP,modeled
Kenya,NATIONAL,2025,Female population of reproductive age (15-49 years),womenrepage,population_estimate,15320120,UNWPP,UNWPP,modeled
Lebanon,NATIONAL,2020,Female population of reproductive age (15-49 years),womenrepage,population_estimate,1415754,UNWPP,UNWPP,modeled
Lebanon,NATIONAL,2021,Female population of reproductive age (15-49 years),womenrepage,population_estimate,1414438.5,UNWPP,UNWPP,modeled
Lebanon,NATIONAL,2022,Female population of reproductive age (15-49 years),womenrepage,population_estimate,1418861.5,UNWPP,UNWPP,modeled
Lebanon,NATIONAL,2023,Female population of reproductive age (15-49 years),womenrepage,population_estimate,1423476.5,UNWPP,UNWPP,modeled
Lebanon,NATIONAL,2024,Female population of reproductive age (15-49 years),womenrepage,population_estimate,1432075,UNWPP,UNWPP,modeled
Lebanon,NATIONAL,2025,Female population of reproductive age (15-49 years),womenrepage,population_estimate,1447093,UNWPP,UNWPP,modeled
Liberia,NATIONAL,2020,Female population of reproductive age (15-49 years),womenrepage,population_estimate,1235599,UNWPP,UNWPP,modeled
Liberia,NATIONAL,2021,Female population of reproductive age (15-49 years),womenrepage,population_estimate,1270732,UNWPP,UNWPP,modeled
Liberia,NATIONAL,2022,Female population of reproductive age (15-49 years),womenrepage,population_estimate,1308371,UNWPP,UNWPP,modeled
Liberia,NATIONAL,2023,Female population of reproductive age (15-49 years),womenrepage,population_estimate,1347909,UNWPP,UNWPP,modeled
Liberia,NATIONAL,2024,Female population of reproductive age (15-49 years),womenrepage,population_estimate,1387131.5,UNWPP,UNWPP,modeled
Liberia,NATIONAL,2025,Female population of reproductive age (15-49 years),womenrepage,population_estimate,1425666.5,UNWPP,UNWPP,modeled
Madagascar,NATIONAL,2020,Female population of reproductive age (15-49 years),womenrepage,population_estimate,7074909,UNWPP,UNWPP,modeled
Madagascar,NATIONAL,2021,Female population of reproductive age (15-49 years),womenrepage,population_estimate,7276958.5,UNWPP,UNWPP,modeled
Madagascar,NATIONAL,2022,Female population of reproductive age (15-49 years),womenrepage,population_estimate,7481725,UNWPP,UNWPP,modeled
Madagascar,NATIONAL,2023,Female population of reproductive age (15-49 years),womenrepage,population_estimate,7691370,UNWPP,UNWPP,modeled
Madagascar,NATIONAL,2024,Female population of reproductive age (15-49 years),womenrepage,population_estimate,7905861.5,UNWPP,UNWPP,modeled
Madagascar,NATIONAL,2025,Female population of reproductive age (15-49 years),womenrepage,population_estimate,8122762.5,UNWPP,UNWPP,modeled
Malawi,NATIONAL,2020,Female population of reproductive age (15-49 years),womenrepage,population_estimate,4893475.5,UNWPP,UNWPP,modeled
Malawi,NATIONAL,2021,Female population of reproductive age (15-49 years),womenrepage,population_estimate,5080743,UNWPP,UNWPP,modeled
Malawi,NATIONAL,2022,Female population of reproductive age (15-49 years),womenrepage,population_estimate,5274713,UNWPP,UNWPP,modeled
Malawi,NATIONAL,2023,Female population of reproductive age (15-49 years),womenrepage,population_estimate,5473552.5,UNWPP,UNWPP,modeled
Malawi,NATIONAL,2024,Female population of reproductive age (15-49 years),womenrepage,population_estimate,5675682,UNWPP,UNWPP,modeled
Malawi,NATIONAL,2025,Female population of reproductive age (15-49 years),womenrepage,population_estimate,5877260,UNWPP,UNWPP,modeled
Mali,NATIONAL,2020,Female population of reproductive age (15-49 years),womenrepage,population_estimate,4796496.5,UNWPP,UNWPP,modeled
Mali,NATIONAL,2021,Female population of reproductive age (15-49 years),womenrepage,population_estimate,4978965,UNWPP,UNWPP,modeled
Mali,NATIONAL,2022,Female population of reproductive age (15-49 years),womenrepage,population_estimate,5162070.5,UNWPP,UNWPP,modeled
Mali,NATIONAL,2023,Female population of reproductive age (15-49 years),womenrepage,population_estimate,5347926,UNWPP,UNWPP,modeled
Mali,NATIONAL,2024,Female population of reproductive age (15-49 years),womenrepage,population_estimate,5540166,UNWPP,UNWPP,modeled
Mali,NATIONAL,2025,Female population of reproductive age (15-49 years),womenrepage,population_estimate,5738889.5,UNWPP,UNWPP,modeled
Moldova,NATIONAL,2020,Female population of reproductive age (15-49 years),womenrepage,population_estimate,724784.5,UNWPP,UNWPP,modeled
Moldova,NATIONAL,2021,Female population of reproductive age (15-49 years),womenrepage,population_estimate,708471.5,UNWPP,UNWPP,modeled
Moldova,NATIONAL,2022,Female population of reproductive age (15-49 years),womenrepage,population_estimate,709456,UNWPP,UNWPP,modeled
Moldova,NATIONAL,2023,Female population of reproductive age (15-49 years),womenrepage,population_estimate,715422,UNWPP,UNWPP,modeled
Moldova,NATIONAL,2024,Female population of reproductive age (15-49 years),womenrepage,population_estimate,706666,UNWPP,UNWPP,modeled
Moldova,NATIONAL,2025,Female population of reproductive age (15-49 years),womenrepage,population_estimate,694995.5,UNWPP,UNWPP,modeled
Nigeria,NATIONAL,2020,Female population of reproductive age (15-49 years),womenrepage,population_estimate,49870773,UNWPP,UNWPP,modeled
Nigeria,NATIONAL,2021,Female population of reproductive age (15-49 years),womenrepage,population_estimate,51306095,UNWPP,UNWPP,modeled
Nigeria,NATIONAL,2022,Female population of reproductive age (15-49 years),womenrepage,population_estimate,52767983.5,UNWPP,UNWPP,modeled
Nigeria,NATIONAL,2023,Female population of reproductive age (15-49 years),womenrepage,population_estimate,54276250,UNWPP,UNWPP,modeled
Nigeria,NATIONAL,2024,Female population of reproductive age (15-49 years),womenrepage,population_estimate,55819549.5,UNWPP,UNWPP,modeled
Nigeria,NATIONAL,2025,Female population of reproductive age (15-49 years),womenrepage,population_estimate,57393553,UNWPP,UNWPP,modeled
Senegal,NATIONAL,2020,Female population of reproductive age (15-49 years),womenrepage,population_estimate,4102886,UNWPP,UNWPP,modeled
Senegal,NATIONAL,2021,Female population of reproductive age (15-49 years),womenrepage,population_estimate,4238952.5,UNWPP,UNWPP,modeled
Senegal,NATIONAL,2022,Female population of reproductive age (15-49 years),womenrepage,population_estimate,4377874,UNWPP,UNWPP,modeled
Senegal,NATIONAL,2023,Female population of reproductive age (15-49 years),womenrepage,population_estimate,4513795,UNWPP,UNWPP,modeled
Senegal,NATIONAL,2024,Female population of reproductive age (15-49 years),womenrepage,population_estimate,4646187.5,UNWPP,UNWPP,modeled
Senegal,NATIONAL,2025,Female population of reproductive age (15-49 years),womenrepage,population_estimate,4779536,UNWPP,UNWPP,modeled
SierraLeone,NATIONAL,2020,Female population of reproductive age (15-49 years),womenrepage,population_estimate,1958971,UNWPP,UNWPP,modeled
SierraLeone,NATIONAL,2021,Female population of reproductive age (15-49 years),womenrepage,population_estimate,2016140,UNWPP,UNWPP,modeled
SierraLeone,NATIONAL,2022,Female population of reproductive age (15-49 years),womenrepage,population_estimate,2074251,UNWPP,UNWPP,modeled
SierraLeone,NATIONAL,2023,Female population of reproductive age (15-49 years),womenrepage,population_estimate,2133484.5,UNWPP,UNWPP,modeled
SierraLeone,NATIONAL,2024,Female population of reproductive age (15-49 years),womenrepage,population_estimate,2192188.5,UNWPP,UNWPP,modeled
SierraLeone,NATIONAL,2025,Female population of reproductive age (15-49 years),womenrepage,population_estimate,2249814.5,UNWPP,UNWPP,modeled
Somalia,NATIONAL,2020,Female population of reproductive age (15-49 years),womenrepage,population_estimate,3694439,UNWPP,UNWPP,modeled
Somalia,NATIONAL,2021,Female population of reproductive age (15-49 years),womenrepage,population_estimate,3841704.5,UNWPP,UNWPP,modeled
Somalia,NATIONAL,2022,Female population of reproductive age (15-49 years),womenrepage,population_estimate,3973143,UNWPP,UNWPP,modeled
Somalia,NATIONAL,2023,Female population of reproductive age (15-49 years),womenrepage,population_estimate,4110046,UNWPP,UNWPP,modeled
Somalia,NATIONAL,2024,Female population of reproductive age (15-49 years),womenrepage,population_estimate,4262362.5,UNWPP,UNWPP,modeled
Somalia,NATIONAL,2025,Female population of reproductive age (15-49 years),womenrepage,population_estimate,4408785,UNWPP,UNWPP,modeled
Tajikistan,NATIONAL,2020,Female population of reproductive age (15-49 years),womenrepage,population_estimate,2523815.5,UNWPP,UNWPP,modeled
Tajikistan,NATIONAL,2021,Female population of reproductive age (15-49 years),womenrepage,population_estimate,2567086.5,UNWPP,UNWPP,modeled
Tajikistan,NATIONAL,2022,Female population of reproductive age (15-49 years),womenrepage,population_estimate,2609161.5,UNWPP,UNWPP,modeled
Tajikistan,NATIONAL,2023,Female population of reproductive age (15-49 years),womenrepage,population_estimate,2653384,UNWPP,UNWPP,modeled
Tajikistan,NATIONAL,2024,Female population of reproductive age (15-49 years),womenrepage,population_estimate,2704483,UNWPP,UNWPP,modeled
Tajikistan,NATIONAL,2025,Female population of reproductive age (15-49 years),womenrepage,population_estimate,2762823,UNWPP,UNWPP,modeled
Uganda,NATIONAL,2020,Female population of reproductive age (15-49 years),womenrepage,population_estimate,10656806,UNWPP,UNWPP,modeled
Uganda,NATIONAL,2021,Female population of reproductive age (15-49 years),womenrepage,population_estimate,11096250.5,UNWPP,UNWPP,modeled
Uganda,NATIONAL,2022,Female population of reproductive age (15-49 years),womenrepage,population_estimate,11510968.5,UNWPP,UNWPP,modeled
Uganda,NATIONAL,2023,Female population of reproductive age (15-49 years),womenrepage,population_estimate,11900129,UNWPP,UNWPP,modeled
Uganda,NATIONAL,2024,Female population of reproductive age (15-49 years),womenrepage,population_estimate,12300568.5,UNWPP,UNWPP,modeled
Uganda,NATIONAL,2025,Female population of reproductive age (15-49 years),womenrepage,population_estimate,12713901,UNWPP,UNWPP,modeled
Zambia,NATIONAL,2020,Female population of reproductive age (15-49 years),womenrepage,population_estimate,4717038.5,UNWPP,UNWPP,modeled
Zambia,NATIONAL,2021,Female population of reproductive age (15-49 years),womenrepage,population_estimate,4880209,UNWPP,UNWPP,modeled
Zambia,NATIONAL,2022,Female population of reproductive age (15-49 years),womenrepage,population_estimate,5046040.5,UNWPP,UNWPP,modeled
Zambia,NATIONAL,2023,Female population of reproductive age (15-49 years),womenrepage,population_estimate,5217546.5,UNWPP,UNWPP,modeled
Zambia,NATIONAL,2024,Female population of reproductive age (15-49 years),womenrepage,population_estimate,5394066.5,UNWPP,UNWPP,modeled
Zambia,NATIONAL,2025,Female population of reproductive age (15-49 years),womenrepage,population_estimate,5571343,UNWPP,UNWPP,modeled
Afghanistan,NATIONAL,2020,Annual population age 0,totu1pop,population_estimate,1364837,UNWPP,UNWPP,modeled
Afghanistan,NATIONAL,2021,Annual population age 0,totu1pop,population_estimate,1379084,UNWPP,UNWPP,modeled
Afghanistan,NATIONAL,2022,Annual population age 0,totu1pop,population_estimate,1382582,UNWPP,UNWPP,modeled
Afghanistan,NATIONAL,2023,Annual population age 0,totu1pop,population_estimate,1400162,UNWPP,UNWPP,modeled
Afghanistan,NATIONAL,2024,Annual population age 0,totu1pop,population_estimate,1426608,UNWPP,UNWPP,modeled
Afghanistan,NATIONAL,2025,Annual population age 0,totu1pop,population_estimate,1446587.5,UNWPP,UNWPP,modeled
Bangladesh,NATIONAL,2020,Annual population age 0,totu1pop,population_estimate,3301458,UNWPP,UNWPP,modeled
Bangladesh,NATIONAL,2021,Annual population age 0,totu1pop,population_estimate,3344049.5,UNWPP,UNWPP,modeled
Bangladesh,NATIONAL,2022,Annual population age 0,totu1pop,population_estimate,3385382.5,UNWPP,UNWPP,modeled
Bangladesh,NATIONAL,2023,Annual population age 0,totu1pop,population_estimate,3410874.5,UNWPP,UNWPP,modeled
Bangladesh,NATIONAL,2024,Annual population age 0,totu1pop,population_estimate,3413531,UNWPP,UNWPP,modeled
Bangladesh,NATIONAL,2025,Annual population age 0,totu1pop,population_estimate,3401046,UNWPP,UNWPP,modeled
Cameroon,NATIONAL,2020,Annual population age 0,totu1pop,population_estimate,888226.5,UNWPP,UNWPP,modeled
Cameroon,NATIONAL,2021,Annual population age 0,totu1pop,population_estimate,895396,UNWPP,UNWPP,modeled
Cameroon,NATIONAL,2022,Annual population age 0,totu1pop,population_estimate,904469.5,UNWPP,UNWPP,modeled
Cameroon,NATIONAL,2023,Annual population age 0,totu1pop,population_estimate,915567.5,UNWPP,UNWPP,modeled
Cameroon,NATIONAL,2024,Annual population age 0,totu1pop,population_estimate,928325.5,UNWPP,UNWPP,modeled
Cameroon,NATIONAL,2025,Annual population age 0,totu1pop,population_estimate,940154.5,UNWPP,UNWPP,modeled
Chad,NATIONAL,2020,Annual population age 0,totu1pop,population_estimate,707005,UNWPP,UNWPP,modeled
Chad,NATIONAL,2021,Annual population age 0,totu1pop,population_estimate,723948.5,UNWPP,UNWPP,modeled
Chad,NATIONAL,2022,Annual population age 0,totu1pop,population_estimate,746845,UNWPP,UNWPP,modeled
Chad,NATIONAL,2023,Annual population age 0,totu1pop,population_estimate,773594,UNWPP,UNWPP,modeled
Chad,NATIONAL,2024,Annual population age 0,totu1pop,population_estimate,813669.5,UNWPP,UNWPP,modeled
Chad,NATIONAL,2025,Annual population age 0,totu1pop,population_estimate,850629,UNWPP,UNWPP,modeled
DRC,NATIONAL,2020,Annual population age 0,totu1pop,population_estimate,3828216.5,UNWPP,UNWPP,modeled
DRC,NATIONAL,2021,Annual population age 0,totu1pop,population_estimate,3930418,UNWPP,UNWPP,modeled
DRC,NATIONAL,2022,Annual population age 0,totu1pop,population_estimate,4036809,UNWPP,UNWPP,modeled
DRC,NATIONAL,2023,Annual population age 0,totu1pop,population_estimate,4142463.5,UNWPP,UNWPP,modeled
DRC,NATIONAL,2024,Annual population age 0,totu1pop,population_estimate,4243043,UNWPP,UNWPP,modeled
DRC,NATIONAL,2025,Annual population age 0,totu1pop,population_estimate,4336059.5,UNWPP,UNWPP,modeled
Ethiopia,NATIONAL,2020,Annual population age 0,totu1pop,population_estimate,3799893.5,UNWPP,UNWPP,modeled
Ethiopia,NATIONAL,2021,Annual population age 0,totu1pop,population_estimate,3867781.5,UNWPP,UNWPP,modeled
Ethiopia,NATIONAL,2022,Annual population age 0,totu1pop,population_estimate,3920727,UNWPP,UNWPP,modeled
Ethiopia,NATIONAL,2023,Annual population age 0,totu1pop,population_estimate,3967764,UNWPP,UNWPP,modeled
Ethiopia,NATIONAL,2024,Annual population age 0,totu1pop,population_estimate,4016092.5,UNWPP,UNWPP,modeled
Ethiopia,NATIONAL,2025,Annual population age 0,totu1pop,population_estimate,4054277.5,UNWPP,UNWPP,modeled
Ghana,NATIONAL,2020,Annual population age 0,totu1pop,population_estimate,847741.5,UNWPP,UNWPP,modeled
Ghana,NATIONAL,2021,Annual population age 0,totu1pop,population_estimate,852001,UNWPP,UNWPP,modeled
Ghana,NATIONAL,2022,Annual population age 0,totu1pop,population_estimate,855949,UNWPP,UNWPP,modeled
Ghana,NATIONAL,2023,Annual population age 0,totu1pop,population_estimate,861369,UNWPP,UNWPP,modeled
Ghana,NATIONAL,2024,Annual population age 0,totu1pop,population_estimate,867026.5,UNWPP,UNWPP,modeled
Ghana,NATIONAL,2025,Annual population age 0,totu1pop,population_estimate,871655,UNWPP,UNWPP,modeled
Guam,NATIONAL,2020,Annual population age 0,totu1pop,population_estimate,2996.5,UNWPP,UNWPP,modeled
Guam,NATIONAL,2021,Annual population age 0,totu1pop,population_estimate,2973,UNWPP,UNWPP,modeled
Guam,NATIONAL,2022,Annual population age 0,totu1pop,population_estimate,2949.5,UNWPP,UNWPP,modeled
Guam,NATIONAL,2023,Annual population age 0,totu1pop,population_estimate,2920.5,UNWPP,UNWPP,modeled
Guam,NATIONAL,2024,Annual population age 0,totu1pop,population_estimate,2888,UNWPP,UNWPP,modeled
Guam,NATIONAL,2025,Annual population age 0,totu1pop,population_estimate,2857,UNWPP,UNWPP,modeled
Guinea,NATIONAL,2020,Annual population age 0,totu1pop,population_estimate,446905.5,UNWPP,UNWPP,modeled
Guinea,NATIONAL,2021,Annual population age 0,totu1pop,population_estimate,452477.5,UNWPP,UNWPP,modeled
Guinea,NATIONAL,2022,Annual population age 0,totu1pop,population_estimate,456802.5,UNWPP,UNWPP,modeled
Guinea,NATIONAL,2023,Annual population age 0,totu1pop,population_estimate,460983,UNWPP,UNWPP,modeled
Guinea,NATIONAL,2024,Annual population age 0,totu1pop,population_estimate,465188.5,UNWPP,UNWPP,modeled
Guinea,NATIONAL,2025,Annual population age 0,totu1pop,population_estimate,468539,UNWPP,UNWPP,modeled
Haiti,NATIONAL,2020,Annual population age 0,totu1pop,population_estimate,252463,UNWPP,UNWPP,modeled
Haiti,NATIONAL,2021,Annual population age 0,totu1pop,population_estimate,251064.5,UNWPP,UNWPP,modeled
Haiti,NATIONAL,2022,Annual population age 0,totu1pop,population_estimate,249846.5,UNWPP,UNWPP,modeled
Haiti,NATIONAL,2023,Annual population age 0,totu1pop,population_estimate,248982.5,UNWPP,UNWPP,modeled
Haiti,NATIONAL,2024,Annual population age 0,totu1pop,population_estimate,248369,UNWPP,UNWPP,modeled
Haiti,NATIONAL,2025,Annual population age 0,totu1pop,population_estimate,247793,UNWPP,UNWPP,modeled
Kenya,NATIONAL,2020,Annual population age 0,totu1pop,population_estimate,1406968.5,UNWPP,UNWPP,modeled
Kenya,NATIONAL,2021,Annual population age 0,totu1pop,population_estimate,1419434,UNWPP,UNWPP,modeled
Kenya,NATIONAL,2022,Annual population age 0,totu1pop,population_estimate,1436178.5,UNWPP,UNWPP,modeled
